location,date,population,new_cases,new_deaths,total_cases,total_deaths,people_vaccinated,total_vaccinations,new_cases_per_million,new_deaths_per_million,total_deaths_per_million,new_cases_7day_avg,new_deaths_7day_avg,vaccinated_percentage
China,2020-02-25,1425887360,0.0,0.0,77042.0,2446.0,,,0.0,0.0,1.7154230191086062,0.8473921209917411,0.06802781392213196,
China,2020-02-26,1425887360,0.0,0.0,77042.0,2446.0,,,0.0,0.0,1.7154230191086062,0.8473921209917411,0.06802781392213196,
China,2020-02-27,1425887360,0.0,0.0,77042.0,2446.0,,,0.0,0.0,1.7154230191086062,0.8473921209917411,0.06802781392213196,
China,2020-02-28,1425887360,0.0,0.0,77042.0,2446.0,,,0.0,0.0,1.7154230191086062,0.8473921209917411,0.06802781392213196,
China,2020-02-29,1425887360,0.0,0.0,77042.0,2446.0,,,0.0,0.0,1.7154230191086062,0.8473921209917411,0.06802781392213196,
China,2020-03-01,1425887360,2926.0,427.0,79968.0,2873.0,,,2.0520555003727647,0.29946264479124074,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-02,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-03,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-04,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-05,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-06,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-07,1425887360,0.0,0.0,79968.0,2873.0,,,0.0,0.0,2.0148856638998467,0.29315078576753784,0.0427803778273201,
China,2020-03-08,1425887360,891.0,228.0,80859.0,3101.0,,,0.6248740433465936,0.15990042860047515,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-09,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-10,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-11,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-12,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-13,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-14,1425887360,0.0,0.0,80859.0,3101.0,,,0.0,0.0,2.1747860925003217,0.0892677204780848,0.022842918371496452,
China,2020-03-15,1425887360,189.0,103.0,81048.0,3204.0,,,0.13254903949776228,0.07223571993793394,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-16,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-17,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-18,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-19,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-20,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-21,1425887360,0.0,0.0,81048.0,3204.0,,,0.0,0.0,2.247021812438256,0.0189355770711089,0.010319388562561992,
China,2020-03-22,1425887360,450.0,63.0,81498.0,3267.0,,,0.3155929511851483,0.04418301316592076,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-23,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-24,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-25,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-26,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-27,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-28,1425887360,0.0,0.0,81498.0,3267.0,,,0.0,0.0,2.291204825604177,0.04508470731216404,0.006311859023702966,
China,2020-03-29,1425887360,843.0,39.0,82341.0,3306.0,,,0.5912107952201778,0.027351389102712852,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-03-30,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-03-31,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-04-01,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-04-02,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-04-03,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-04-04,1425887360,0.0,0.0,82341.0,3306.0,,,0.0,0.0,2.3185562147068897,0.08445868503145397,0.003907341300387551,
China,2020-04-05,1425887360,589.0,32.0,82930.0,3338.0,,,0.4130761072178942,0.022442165417610547,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-06,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-07,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-08,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-09,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-10,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-11,1425887360,0.0,0.0,82930.0,3338.0,,,0.0,0.0,2.3409983801245002,0.05901087245969917,0.003206023631087221,
China,2020-04-12,1425887360,552.0,11.0,83482.0,3349.0,,,0.38712735345378196,0.007714494362303625,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-13,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-14,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-15,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-16,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-17,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-18,1425887360,0.0,0.0,83482.0,3349.0,,,0.0,0.0,2.3487128744868038,0.05530390763625457,0.0011020706231862321,
China,2020-04-19,1425887360,719.0,1293.0,84201.0,4642.0,,,0.5042474042269369,0.9068037464053262,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-20,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-21,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-22,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-23,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-24,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-25,1425887360,0.0,0.0,84201.0,4642.0,,,0.0,0.0,3.25551662089213,0.07203534346099098,0.12954339234361803,
China,2020-04-26,1425887360,137.0,0.0,84338.0,4642.0,,,0.09608052069414516,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-04-27,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-04-28,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-04-29,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-04-30,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-05-01,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-05-02,1425887360,0.0,0.0,84338.0,4642.0,,,0.0,0.0,3.25551662089213,0.013725788670592166,0.0,
China,2020-05-03,1425887360,55.0,1.0,84393.0,4643.0,,,0.03857247181151813,0.0007013176693003296,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-04,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-05,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-06,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-07,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-08,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-09,1425887360,0.0,0.0,84393.0,4643.0,,,0.0,0.0,3.2562179385614303,0.005510353115931161,0.00010018823847147565,
China,2020-05-10,1425887360,37.0,0.0,84430.0,4643.0,,,0.025948753764112195,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-11,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-12,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-13,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-14,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-15,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-16,1425887360,0.0,0.0,84430.0,4643.0,,,0.0,0.0,3.2562179385614303,0.0037069648234445995,0.0,
China,2020-05-17,1425887360,54.0,2.0,84484.0,4645.0,,,0.0378711541422178,0.0014026353386006592,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-18,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-19,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-20,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-21,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-22,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-23,1425887360,0.0,0.0,84484.0,4645.0,,,0.0,0.0,3.257620573900031,0.005410164877459685,0.0002003764769429513,
China,2020-05-24,1425887360,41.0,0.0,84525.0,4645.0,,,0.028754024441313513,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-25,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-26,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-27,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-28,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-29,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-30,1425887360,0.0,0.0,84525.0,4645.0,,,0.0,0.0,3.257620573900031,0.0041077177773305015,0.0,
China,2020-05-31,1425887360,45.0,0.0,84570.0,4645.0,,,0.03155929511851484,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-01,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-02,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-03,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-04,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-05,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-06,1425887360,0.0,0.0,84570.0,4645.0,,,0.0,0.0,3.257620573900031,0.004508470731216406,0.0,
China,2020-06-07,1425887360,59.0,0.0,84629.0,4645.0,,,0.04137774248871945,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-08,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-09,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-10,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-11,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-12,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-13,1425887360,0.0,0.0,84629.0,4645.0,,,0.0,0.0,3.257620573900031,0.005911106069817064,0.0,
China,2020-06-14,1425887360,100.0,0.0,84729.0,4645.0,,,0.07013176693003295,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-15,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-16,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-17,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-18,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-19,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-20,1425887360,0.0,0.0,84729.0,4645.0,,,0.0,0.0,3.257620573900031,0.010018823847147565,0.0,
China,2020-06-21,1425887360,268.0,1.0,84997.0,4646.0,,,0.18795313537248834,0.0007013176693003296,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-22,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-23,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-24,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-25,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-26,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-27,1425887360,0.0,0.0,84997.0,4646.0,,,0.0,0.0,3.2583218915693313,0.026850447910355478,0.00010018823847147565,
China,2020-06-28,1425887360,193.0,2.0,85190.0,4648.0,,,0.1353543101749636,0.0014026353386006592,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-06-29,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-06-30,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-07-01,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-07-02,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-07-03,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-07-04,1425887360,0.0,0.0,85190.0,4648.0,,,0.0,0.0,3.259724526907932,0.0193363300249948,0.0002003764769429513,
China,2020-07-05,1425887360,116.0,0.0,85306.0,4648.0,,,0.08135284963883822,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-06,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-07,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-08,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-09,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-10,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-11,1425887360,0.0,0.0,85306.0,4648.0,,,0.0,0.0,3.259724526907932,0.011621835662691175,0.0,
China,2020-07-12,1425887360,216.0,0.0,85522.0,4648.0,,,0.1514846165688712,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-13,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-14,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-15,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-16,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-17,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-18,1425887360,0.0,0.0,85522.0,4648.0,,,0.0,0.0,3.259724526907932,0.02164065950983874,0.0,
China,2020-07-19,1425887360,415.0,5.0,85937.0,4653.0,,,0.2910468327596368,0.003506588346501648,3.2632311152544338,0.041578118965662395,0.0005009411923573783,
China,2020-07-20,1425887360,0.0,0.0,85937.0,4653.0,,,0.0,0.0,3.2632311152544338,0.041578118965662395,0.0005009411923573783,
China,2020-07-21,1425887360,0.0,0.0,85937.0,4653.0,,,0.0,0.0,3.2632311152544338,0.041578118965662395,0.0005009411923573783,
